INSTRUMENT1,26-Apr-1996,2.654
INSTRUMENT1,29-Apr-1996,2.646
INSTRUMENT1,30-Apr-1996,2.6565
INSTRUMENT1,01-May-1996,2.6585
INSTRUMENT1,02-May-1996,2.663
INSTRUMENT1,03-May-1996,2.657
INSTRUMENT1,06-May-1996,2.6548
INSTRUMENT1,07-May-1996,2.6528
INSTRUMENT1,08-May-1996,2.6535
INSTRUMENT1,09-May-1996,2.6465
INSTRUMENT1,10-May-1996,2.6475
INSTRUMENT1,13-May-1996,2.6605
INSTRUMENT1,14-May-1996,2.662
INSTRUMENT1,15-May-1996,2.6645
INSTRUMENT1,16-May-1996,2.668
INSTRUMENT1,17-May-1996,2.668
INSTRUMENT1,20-May-1996,2.6709
INSTRUMENT1,21-May-1996,2.6715
INSTRUMENT1,22-May-1996,2.6865
INSTRUMENT1,23-May-1996,2.6913
INSTRUMENT1,24-May-1996,2.6927
INSTRUMENT1,27-May-1996,2.6927
INSTRUMENT1,28-May-1996,2.7045
INSTRUMENT1,29-May-1996,2.714
INSTRUMENT1,30-May-1996,2.7055
INSTRUMENT1,31-May-1996,2.699
INSTRUMENT1,03-Jun-1996,2.684
INSTRUMENT1,04-Jun-1996,2.699
INSTRUMENT1,05-Jun-1996,2.7045
INSTRUMENT1,06-Jun-1996,2.7019
INSTRUMENT1,07-Jun-1996,2.702
INSTRUMENT1,10-Jun-1996,2.702
INSTRUMENT1,11-Jun-1996,2.7114
INSTRUMENT1,12-Jun-1996,2.72
INSTRUMENT1,13-Jun-1996,2.729
INSTRUMENT1,14-Jun-1996,2.728
INSTRUMENT1,17-Jun-1996,2.705
INSTRUMENT1,18-Jun-1996,2.702
INSTRUMENT1,19-Jun-1996,2.7095
INSTRUMENT1,20-Jun-1996,2.7205
INSTRUMENT1,21-Jun-1996,2.7224
INSTRUMENT1,24-Jun-1996,2.7245
INSTRUMENT1,25-Jun-1996,2.7235
INSTRUMENT1,26-Jun-1996,2.718
INSTRUMENT1,27-Jun-1996,2.7145
INSTRUMENT1,28-Jun-1996,2.7195
INSTRUMENT1,01-Jul-1996,2.726
INSTRUMENT1,02-Jul-1996,2.7315
INSTRUMENT1,03-Jul-1996,2.7335
INSTRUMENT1,04-Jul-1996,2.7335
INSTRUMENT1,05-Jul-1996,2.7205
INSTRUMENT1,08-Jul-1996,2.725
INSTRUMENT1,09-Jul-1996,2.7285
INSTRUMENT1,10-Jul-1996,2.73
INSTRUMENT1,11-Jul-1996,2.731
INSTRUMENT1,12-Jul-1996,2.7175
INSTRUMENT1,15-Jul-1996,2.7237
INSTRUMENT1,16-Jul-1996,2.7
INSTRUMENT1,17-Jul-1996,2.6955
INSTRUMENT1,18-Jul-1996,2.707
INSTRUMENT1,19-Jul-1996,2.7105
INSTRUMENT1,22-Jul-1996,2.71
INSTRUMENT1,23-Jul-1996,2.701
INSTRUMENT1,24-Jul-1996,2.705
INSTRUMENT1,25-Jul-1996,2.709
INSTRUMENT1,26-Jul-1996,2.7038
INSTRUMENT1,29-Jul-1996,2.7016
INSTRUMENT1,30-Jul-1996,2.7015
INSTRUMENT1,31-Jul-1996,2.6985
INSTRUMENT1,01-Aug-1996,2.7055
INSTRUMENT1,02-Aug-1996,2.709
INSTRUMENT1,05-Aug-1996,2.706
INSTRUMENT1,06-Aug-1996,2.7185
INSTRUMENT1,07-Aug-1996,2.7235
INSTRUMENT1,08-Aug-1996,2.726
INSTRUMENT1,09-Aug-1996,2.7195
INSTRUMENT1,12-Aug-1996,2.7165
INSTRUMENT1,13-Aug-1996,2.722
INSTRUMENT1,14-Aug-1996,2.7305
INSTRUMENT1,15-Aug-1996,2.733
INSTRUMENT1,16-Aug-1996,2.7405
INSTRUMENT1,19-Aug-1996,2.739
INSTRUMENT1,20-Aug-1996,2.74
INSTRUMENT1,21-Aug-1996,2.7345
INSTRUMENT1,22-Aug-1996,2.7375
INSTRUMENT1,23-Aug-1996,2.7395
INSTRUMENT1,26-Aug-1996,2.7297
INSTRUMENT1,27-Aug-1996,2.7297
INSTRUMENT1,28-Aug-1996,2.735
INSTRUMENT1,29-Aug-1996,2.7365
INSTRUMENT1,30-Aug-1996,2.7415
INSTRUMENT1,02-Sep-1996,2.7415
INSTRUMENT1,03-Sep-1996,2.7495
INSTRUMENT1,04-Sep-1996,2.7482
INSTRUMENT1,05-Sep-1996,2.748
INSTRUMENT1,06-Sep-1996,2.75
INSTRUMENT1,09-Sep-1996,2.777
INSTRUMENT1,10-Sep-1996,2.777
INSTRUMENT1,11-Sep-1996,2.7846
INSTRUMENT1,12-Sep-1996,2.78
INSTRUMENT1,13-Sep-1996,2.786
INSTRUMENT1,16-Sep-1996,2.785
INSTRUMENT1,17-Sep-1996,2.7825
INSTRUMENT1,18-Sep-1996,2.782
INSTRUMENT1,19-Sep-1996,2.7845
INSTRUMENT1,20-Sep-1996,2.7935
INSTRUMENT1,23-Sep-1996,2.793
INSTRUMENT1,24-Sep-1996,2.789
INSTRUMENT1,25-Sep-1996,2.783
INSTRUMENT1,26-Sep-1996,2.799
INSTRUMENT1,27-Sep-1996,2.8005
INSTRUMENT1,30-Sep-1996,2.8095
INSTRUMENT1,01-Oct-1996,2.804
INSTRUMENT1,02-Oct-1996,2.809
INSTRUMENT1,03-Oct-1996,2.8155
INSTRUMENT1,04-Oct-1996,2.815
INSTRUMENT1,07-Oct-1996,2.8135
INSTRUMENT1,08-Oct-1996,2.8085
INSTRUMENT1,09-Oct-1996,2.811
INSTRUMENT1,10-Oct-1996,2.809
INSTRUMENT1,11-Oct-1996,2.8135
INSTRUMENT1,14-Oct-1996,2.815
INSTRUMENT1,15-Oct-1996,2.821
INSTRUMENT1,16-Oct-1996,2.8285
INSTRUMENT1,17-Oct-1996,2.8325
INSTRUMENT1,18-Oct-1996,2.8343
INSTRUMENT1,21-Oct-1996,2.8318
INSTRUMENT1,22-Oct-1996,2.8265
INSTRUMENT1,23-Oct-1996,2.819
INSTRUMENT1,24-Oct-1996,2.819
INSTRUMENT1,25-Oct-1996,2.8255
INSTRUMENT1,28-Oct-1996,2.822
INSTRUMENT1,29-Oct-1996,2.81
INSTRUMENT1,30-Oct-1996,2.813
INSTRUMENT1,31-Oct-1996,2.811
INSTRUMENT1,01-Nov-1996,2.8137
INSTRUMENT1,04-Nov-1996,2.812
INSTRUMENT1,05-Nov-1996,2.8093
INSTRUMENT1,06-Nov-1996,2.818
INSTRUMENT1,07-Nov-1996,2.8095
INSTRUMENT1,08-Nov-1996,2.8105
INSTRUMENT1,11-Nov-1996,2.8022
INSTRUMENT1,12-Nov-1996,2.7955
INSTRUMENT1,13-Nov-1996,2.804
INSTRUMENT1,14-Nov-1996,2.8079
INSTRUMENT1,15-Nov-1996,2.811
INSTRUMENT1,18-Nov-1996,2.8135
INSTRUMENT1,19-Nov-1996,2.8125
INSTRUMENT1,20-Nov-1996,2.8125
INSTRUMENT1,21-Nov-1996,2.808
INSTRUMENT1,22-Nov-1996,2.8105
INSTRUMENT1,25-Nov-1996,2.824
INSTRUMENT1,26-Nov-1996,2.8365
INSTRUMENT1,27-Nov-1996,2.8332
INSTRUMENT1,28-Nov-1996,2.8332
INSTRUMENT1,29-Nov-1996,2.8485
INSTRUMENT1,02-Dec-1996,2.8485
INSTRUMENT1,03-Dec-1996,2.862
INSTRUMENT1,04-Dec-1996,2.8632
INSTRUMENT1,05-Dec-1996,2.866
INSTRUMENT1,06-Dec-1996,2.8445
INSTRUMENT1,09-Dec-1996,2.8585
INSTRUMENT1,10-Dec-1996,2.8605
INSTRUMENT1,11-Dec-1996,2.85
INSTRUMENT1,12-Dec-1996,2.8543
INSTRUMENT1,13-Dec-1996,2.852
INSTRUMENT1,16-Dec-1996,2.862
INSTRUMENT1,17-Dec-1996,2.853
INSTRUMENT1,18-Dec-1996,2.853
INSTRUMENT1,19-Dec-1996,2.8575
INSTRUMENT1,20-Dec-1996,2.858
INSTRUMENT1,23-Dec-1996,2.86
INSTRUMENT1,24-Dec-1996,2.8635
INSTRUMENT1,26-Dec-1996,2.8645
INSTRUMENT1,27-Dec-1996,2.864
INSTRUMENT1,30-Dec-1996,2.8695
INSTRUMENT1,31-Dec-1996,2.8725
INSTRUMENT1,01-Jan-1997,2.8725
INSTRUMENT1,02-Jan-1997,2.8635
INSTRUMENT1,03-Jan-1997,2.8655
INSTRUMENT1,06-Jan-1997,2.882
INSTRUMENT1,07-Jan-1997,2.8765
INSTRUMENT1,08-Jan-1997,2.8885
INSTRUMENT1,09-Jan-1997,2.896
INSTRUMENT1,10-Jan-1997,2.8965
INSTRUMENT1,13-Jan-1997,2.902
INSTRUMENT1,14-Jan-1997,2.9045
INSTRUMENT1,15-Jan-1997,2.9092
INSTRUMENT1,16-Jan-1997,2.9092
INSTRUMENT1,17-Jan-1997,2.903
INSTRUMENT1,20-Jan-1997,2.903
INSTRUMENT1,21-Jan-1997,2.9455
INSTRUMENT1,22-Jan-1997,2.955
INSTRUMENT1,23-Jan-1997,2.971
INSTRUMENT1,24-Jan-1997,2.99
INSTRUMENT1,27-Jan-1997,3.003
INSTRUMENT1,28-Jan-1997,3.014
INSTRUMENT1,29-Jan-1997,3.0165
INSTRUMENT1,30-Jan-1997,3.002
INSTRUMENT1,31-Jan-1997,3
INSTRUMENT1,03-Feb-1997,3.011
INSTRUMENT1,04-Feb-1997,3.0058
INSTRUMENT1,05-Feb-1997,3.004
INSTRUMENT1,06-Feb-1997,3.004
INSTRUMENT1,07-Feb-1997,3.004
INSTRUMENT1,10-Feb-1997,3.0025
INSTRUMENT1,11-Feb-1997,3.014
INSTRUMENT1,12-Feb-1997,3.014
INSTRUMENT1,13-Feb-1997,3.0305
INSTRUMENT1,14-Feb-1997,3.0305
INSTRUMENT1,17-Feb-1997,3.0305
INSTRUMENT1,18-Feb-1997,3.0395
INSTRUMENT1,19-Feb-1997,3.0535
INSTRUMENT1,20-Feb-1997,3.043
INSTRUMENT1,21-Feb-1997,3.047
INSTRUMENT1,24-Feb-1997,3.039
INSTRUMENT1,25-Feb-1997,3.0365
INSTRUMENT1,26-Feb-1997,3.039
INSTRUMENT1,27-Feb-1997,3.0565
INSTRUMENT1,28-Feb-1997,3.058
INSTRUMENT1,03-Mar-1997,3.058
INSTRUMENT1,04-Mar-1997,3.058
INSTRUMENT1,05-Mar-1997,3.058
INSTRUMENT1,06-Mar-1997,3.088
INSTRUMENT1,07-Mar-1997,3.088
INSTRUMENT1,10-Mar-1997,3.088
INSTRUMENT1,11-Mar-1997,3.0835
INSTRUMENT1,12-Mar-1997,3.085
INSTRUMENT1,13-Mar-1997,3.076
INSTRUMENT1,14-Mar-1997,3.088
INSTRUMENT1,17-Mar-1997,3.074
INSTRUMENT1,18-Mar-1997,3.0745
INSTRUMENT1,19-Mar-1997,3.0715
INSTRUMENT1,20-Mar-1997,3.0714
INSTRUMENT1,21-Mar-1997,3.0848
INSTRUMENT1,24-Mar-1997,3.0829
INSTRUMENT1,25-Mar-1997,3.0785
INSTRUMENT1,26-Mar-1997,3.087
INSTRUMENT1,27-Mar-1997,3.087
INSTRUMENT1,28-Mar-1997,3.087
INSTRUMENT1,31-Mar-1997,3.074
INSTRUMENT1,01-Apr-1997,3.074
INSTRUMENT1,02-Apr-1997,3.066
INSTRUMENT1,03-Apr-1997,3.068
INSTRUMENT1,04-Apr-1997,3.068
INSTRUMENT1,07-Apr-1997,3.0736
INSTRUMENT1,08-Apr-1997,3.0736
INSTRUMENT1,09-Apr-1997,3.21
INSTRUMENT1,10-Apr-1997,3.21
INSTRUMENT1,11-Apr-1997,3.2207
INSTRUMENT1,14-Apr-1997,3.2203
INSTRUMENT1,15-Apr-1997,3.2203
INSTRUMENT1,16-Apr-1997,3.246
INSTRUMENT1,17-Apr-1997,3.246
INSTRUMENT1,18-Apr-1997,3.2405
INSTRUMENT1,21-Apr-1997,3.2245
INSTRUMENT1,22-Apr-1997,3.2345
INSTRUMENT1,23-Apr-1997,3.2407
INSTRUMENT1,24-Apr-1997,3.2497
INSTRUMENT1,25-Apr-1997,3.248
INSTRUMENT1,28-Apr-1997,3.262
INSTRUMENT1,29-Apr-1997,3.2621
INSTRUMENT1,30-Apr-1997,3.2621
INSTRUMENT1,01-May-1997,3.262
INSTRUMENT1,02-May-1997,3.262
INSTRUMENT1,05-May-1997,3.2636
INSTRUMENT1,06-May-1997,3.266
INSTRUMENT1,07-May-1997,3.2592
INSTRUMENT1,08-May-1997,3.2543
INSTRUMENT1,09-May-1997,3.2543
INSTRUMENT1,12-May-1997,3.2415
INSTRUMENT1,13-May-1997,3.2415
INSTRUMENT1,14-May-1997,3.2535
INSTRUMENT1,15-May-1997,3.2412
INSTRUMENT1,16-May-1997,3.248
INSTRUMENT1,19-May-1997,3.255
INSTRUMENT1,20-May-1997,3.2495
INSTRUMENT1,21-May-1997,3.2445
INSTRUMENT1,22-May-1997,3.2
INSTRUMENT1,23-May-1997,3.21
INSTRUMENT1,26-May-1997,3.21
INSTRUMENT1,27-May-1997,3.233
INSTRUMENT1,28-May-1997,3.295
INSTRUMENT1,29-May-1997,3.2486
INSTRUMENT1,30-May-1997,3.2486
INSTRUMENT1,02-Jun-1997,3.21
INSTRUMENT1,03-Jun-1997,3.2178
INSTRUMENT1,04-Jun-1997,3.226
INSTRUMENT1,05-Jun-1997,3.2263
INSTRUMENT1,06-Jun-1997,3.23
INSTRUMENT1,09-Jun-1997,3.2165
INSTRUMENT1,10-Jun-1997,3.21
INSTRUMENT1,11-Jun-1997,3.211
INSTRUMENT1,12-Jun-1997,3.2335
INSTRUMENT1,13-Jun-1997,3.2389
INSTRUMENT1,16-Jun-1997,3.237
INSTRUMENT1,17-Jun-1997,3.2436
INSTRUMENT1,18-Jun-1997,3.2361
INSTRUMENT1,19-Jun-1997,3.2443
INSTRUMENT1,20-Jun-1997,3.2404
INSTRUMENT1,23-Jun-1997,3.2374
INSTRUMENT1,24-Jun-1997,3.2367
INSTRUMENT1,25-Jun-1997,3.2363
INSTRUMENT1,26-Jun-1997,3.254
INSTRUMENT1,27-Jun-1997,3.26
INSTRUMENT1,30-Jun-1997,3.283
INSTRUMENT1,01-Jul-1997,3.28
INSTRUMENT1,02-Jul-1997,3.283
INSTRUMENT1,03-Jul-1997,3.2968
INSTRUMENT1,04-Jul-1997,3.2968
INSTRUMENT1,07-Jul-1997,3.268
INSTRUMENT1,08-Jul-1997,3.268
INSTRUMENT1,09-Jul-1997,3.29
INSTRUMENT1,10-Jul-1997,3.29
INSTRUMENT1,11-Jul-1997,3.28
INSTRUMENT1,14-Jul-1997,3.3045
INSTRUMENT1,15-Jul-1997,3.38
INSTRUMENT1,16-Jul-1997,3.5
INSTRUMENT1,17-Jul-1997,3.47
INSTRUMENT1,18-Jul-1997,3.48
INSTRUMENT1,21-Jul-1997,3.465
INSTRUMENT1,22-Jul-1997,3.451
INSTRUMENT1,23-Jul-1997,3.44
INSTRUMENT1,24-Jul-1997,3.446
INSTRUMENT1,25-Jul-1997,3.4345
INSTRUMENT1,28-Jul-1997,3.465
INSTRUMENT1,29-Jul-1997,3.465
INSTRUMENT1,30-Jul-1997,3.4625
INSTRUMENT1,31-Jul-1997,3.46
INSTRUMENT1,01-Aug-1997,3.46
INSTRUMENT1,04-Aug-1997,3.469
INSTRUMENT1,05-Aug-1997,3.484
INSTRUMENT1,06-Aug-1997,3.5015
INSTRUMENT1,07-Aug-1997,3.508
INSTRUMENT1,08-Aug-1997,3.48
INSTRUMENT1,11-Aug-1997,3.48
INSTRUMENT1,12-Aug-1997,3.493
INSTRUMENT1,13-Aug-1997,3.476
INSTRUMENT1,14-Aug-1997,3.48
INSTRUMENT1,15-Aug-1997,3.483
INSTRUMENT1,18-Aug-1997,3.464
INSTRUMENT1,19-Aug-1997,3.464
INSTRUMENT1,20-Aug-1997,3.485
INSTRUMENT1,21-Aug-1997,3.498
INSTRUMENT1,22-Aug-1997,3.463
INSTRUMENT1,25-Aug-1997,3.4815
INSTRUMENT1,26-Aug-1997,3.4815
INSTRUMENT1,27-Aug-1997,3.461
INSTRUMENT1,28-Aug-1997,3.4855
INSTRUMENT1,29-Aug-1997,3.469
INSTRUMENT1,01-Sep-1997,3.469
INSTRUMENT1,02-Sep-1997,3.4965
INSTRUMENT1,03-Sep-1997,3.5035
INSTRUMENT1,04-Sep-1997,3.514
INSTRUMENT1,05-Sep-1997,3.511
INSTRUMENT1,08-Sep-1997,3.511
INSTRUMENT1,09-Sep-1997,3.507
INSTRUMENT1,10-Sep-1997,3.4995
INSTRUMENT1,11-Sep-1997,3.485
INSTRUMENT1,12-Sep-1997,3.459
INSTRUMENT1,15-Sep-1997,3.459
INSTRUMENT1,16-Sep-1997,3.459
INSTRUMENT1,17-Sep-1997,3.42
INSTRUMENT1,18-Sep-1997,3.48
INSTRUMENT1,19-Sep-1997,3.43
INSTRUMENT1,22-Sep-1997,3.444
INSTRUMENT1,23-Sep-1997,3.438
INSTRUMENT1,24-Sep-1997,3.4285
INSTRUMENT1,25-Sep-1997,3.424
INSTRUMENT1,26-Sep-1997,3.405
INSTRUMENT1,29-Sep-1997,3.413
INSTRUMENT1,30-Sep-1997,3.415
INSTRUMENT1,01-Oct-1997,3.415
INSTRUMENT1,02-Oct-1997,3.42
INSTRUMENT1,03-Oct-1997,3.431
INSTRUMENT1,06-Oct-1997,3.414
INSTRUMENT1,07-Oct-1997,3.413
INSTRUMENT1,08-Oct-1997,3.413
INSTRUMENT1,09-Oct-1997,3.402
INSTRUMENT1,10-Oct-1997,3.389
INSTRUMENT1,13-Oct-1997,3.389
INSTRUMENT1,14-Oct-1997,3.394
INSTRUMENT1,15-Oct-1997,3.3952
INSTRUMENT1,16-Oct-1997,3.3915
INSTRUMENT1,17-Oct-1997,3.402
INSTRUMENT1,20-Oct-1997,3.405
INSTRUMENT1,21-Oct-1997,3.4033
INSTRUMENT1,22-Oct-1997,3.411
INSTRUMENT1,23-Oct-1997,3.4
INSTRUMENT1,24-Oct-1997,3.429
INSTRUMENT1,27-Oct-1997,3.456
INSTRUMENT1,28-Oct-1997,3.55
INSTRUMENT1,29-Oct-1997,3.45
INSTRUMENT1,30-Oct-1997,3.485
INSTRUMENT1,31-Oct-1997,3.505
INSTRUMENT1,03-Nov-1997,3.446
INSTRUMENT1,04-Nov-1997,3.4415
INSTRUMENT1,05-Nov-1997,3.447
INSTRUMENT1,06-Nov-1997,3.457
INSTRUMENT1,07-Nov-1997,3.476
INSTRUMENT1,10-Nov-1997,3.515
INSTRUMENT1,11-Nov-1997,3.515
INSTRUMENT1,12-Nov-1997,3.486
INSTRUMENT1,13-Nov-1997,3.5085
INSTRUMENT1,14-Nov-1997,3.502
INSTRUMENT1,17-Nov-1997,3.5055
INSTRUMENT1,18-Nov-1997,3.497
INSTRUMENT1,19-Nov-1997,3.497
INSTRUMENT1,20-Nov-1997,3.497
INSTRUMENT1,21-Nov-1997,3.505
INSTRUMENT1,24-Nov-1997,3.5165
INSTRUMENT1,25-Nov-1997,3.522
INSTRUMENT1,26-Nov-1997,3.522
INSTRUMENT1,27-Nov-1997,3.522
INSTRUMENT1,28-Nov-1997,3.5265
INSTRUMENT1,01-Dec-1997,3.56
INSTRUMENT1,02-Dec-1997,3.55
INSTRUMENT1,03-Dec-1997,3.5428
INSTRUMENT1,04-Dec-1997,3.548
INSTRUMENT1,05-Dec-1997,3.538
INSTRUMENT1,08-Dec-1997,3.558
INSTRUMENT1,09-Dec-1997,3.5455
INSTRUMENT1,10-Dec-1997,3.542
INSTRUMENT1,11-Dec-1997,3.5425
INSTRUMENT1,12-Dec-1997,3.55
INSTRUMENT1,15-Dec-1997,3.5223
INSTRUMENT1,16-Dec-1997,3.506
INSTRUMENT1,17-Dec-1997,3.4895
INSTRUMENT1,18-Dec-1997,3.502
INSTRUMENT1,19-Dec-1997,3.5
INSTRUMENT1,22-Dec-1997,3.486
INSTRUMENT1,23-Dec-1997,3.497
INSTRUMENT1,24-Dec-1997,3.497
INSTRUMENT1,26-Dec-1997,3.497
INSTRUMENT1,29-Dec-1997,3.497
INSTRUMENT1,30-Dec-1997,3.497
INSTRUMENT1,31-Dec-1997,3.497
INSTRUMENT1,01-Jan-1998,3.515
INSTRUMENT1,02-Jan-1998,3.515
INSTRUMENT1,05-Jan-1998,3.52
INSTRUMENT1,06-Jan-1998,3.52
INSTRUMENT1,07-Jan-1998,3.53
INSTRUMENT1,08-Jan-1998,3.535
INSTRUMENT1,09-Jan-1998,3.53
INSTRUMENT1,12-Jan-1998,3.53
INSTRUMENT1,13-Jan-1998,3.53
INSTRUMENT1,14-Jan-1998,3.53
INSTRUMENT1,15-Jan-1998,3.53
INSTRUMENT1,16-Jan-1998,3.543
INSTRUMENT1,19-Jan-1998,3.5465
INSTRUMENT1,20-Jan-1998,3.5465
INSTRUMENT1,21-Jan-1998,3.54
INSTRUMENT1,22-Jan-1998,3.51
INSTRUMENT1,23-Jan-1998,3.5
INSTRUMENT1,26-Jan-1998,3.47
INSTRUMENT1,27-Jan-1998,3.4725
INSTRUMENT1,28-Jan-1998,3.4725
INSTRUMENT1,29-Jan-1998,3.45
INSTRUMENT1,30-Jan-1998,3.45
INSTRUMENT1,02-Feb-1998,3.5465
INSTRUMENT1,03-Feb-1998,3.5
INSTRUMENT1,04-Feb-1998,3.497
INSTRUMENT1,05-Feb-1998,3.529
INSTRUMENT1,06-Feb-1998,3.5
INSTRUMENT1,09-Feb-1998,3.544
INSTRUMENT1,10-Feb-1998,3.5415
INSTRUMENT1,11-Feb-1998,3.5447
INSTRUMENT1,12-Feb-1998,3.5495
INSTRUMENT1,13-Feb-1998,3.5525
INSTRUMENT1,16-Feb-1998,3.5575
INSTRUMENT1,17-Feb-1998,3.5555
INSTRUMENT1,18-Feb-1998,3.5555
INSTRUMENT1,19-Feb-1998,3.5585
INSTRUMENT1,20-Feb-1998,3.5615
INSTRUMENT1,23-Feb-1998,3.563
INSTRUMENT1,24-Feb-1998,3.563
INSTRUMENT1,25-Feb-1998,3.5385
INSTRUMENT1,26-Feb-1998,3.515
INSTRUMENT1,27-Feb-1998,3.49
INSTRUMENT1,02-Mar-1998,3.4835
INSTRUMENT1,03-Mar-1998,3.4738
INSTRUMENT1,04-Mar-1998,3.4942
INSTRUMENT1,05-Mar-1998,3.4865
INSTRUMENT1,06-Mar-1998,3.4865
INSTRUMENT1,09-Mar-1998,3.5
INSTRUMENT1,10-Mar-1998,3.4965
INSTRUMENT1,11-Mar-1998,3.4855
INSTRUMENT1,12-Mar-1998,3.4773
INSTRUMENT1,13-Mar-1998,3.4641
INSTRUMENT1,16-Mar-1998,3.444
INSTRUMENT1,17-Mar-1998,3.4462
INSTRUMENT1,18-Mar-1998,3.4385
INSTRUMENT1,19-Mar-1998,3.4575
INSTRUMENT1,20-Mar-1998,3.455
INSTRUMENT1,23-Mar-1998,3.434
INSTRUMENT1,24-Mar-1998,3.435
INSTRUMENT1,25-Mar-1998,3.4365
INSTRUMENT1,26-Mar-1998,3.4365
INSTRUMENT1,27-Mar-1998,3.4305
INSTRUMENT1,30-Mar-1998,3.4195
INSTRUMENT1,31-Mar-1998,3.4305
INSTRUMENT1,01-Apr-1998,3.4447
INSTRUMENT1,02-Apr-1998,3.4515
INSTRUMENT1,03-Apr-1998,3.4545
INSTRUMENT1,06-Apr-1998,3.4565
INSTRUMENT1,07-Apr-1998,3.4548
INSTRUMENT1,08-Apr-1998,3.4495
INSTRUMENT1,09-Apr-1998,3.4377
INSTRUMENT1,10-Apr-1998,3.4394
INSTRUMENT1,13-Apr-1998,3.419
INSTRUMENT1,14-Apr-1998,3.419
INSTRUMENT1,15-Apr-1998,3.417
INSTRUMENT1,16-Apr-1998,3.4045
INSTRUMENT1,17-Apr-1998,3.4065
INSTRUMENT1,20-Apr-1998,3.3935
INSTRUMENT1,21-Apr-1998,3.3915
